Label,Text
0,"Hi Michael Gary Scott,
Thank you so much for taking the time to apply for the Data Scientist role. We know a lot of thought and consideration went into your application, and we genuinely appreciate your interest in joining the team here at Yext. Unfortunately, we have made the decision to move forward with other candidates whose experience more closely aligns with our team's needs.
Thanks again for your interest in Yext! We wish you the best of luck in your current search.
Regards,
The Recruiting Team at Yext"
1,"Subject: Interview Success – UI/UX Designer at Oracle

Dear Morgan Walker,

Great news! Good news!

You're joining us as our next UI/UX Designer at Oracle.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Cheers,

Amanda Lee
Recruitment Office – Oracle"
1,"Subject: Interview Success – Software Engineer at IBM

Hi Casey Brown,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Software Engineer at IBM.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

David Chen
People & Culture – IBM"
0,"Subject: Interview Decision – DevOps Engineer at IBM

Hi Sydney Johnson,

Following the final stage of interviews, we regret to inform you that you were not selected for the DevOps Engineer role.
We hope you’ll consider applying to future openings.

Cheers,

David Chen
IBM Hiring Team"
0,"Subject: Interview Decision – Data Analyst at Microsoft

Hello Alex Walker,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Data Analyst at Microsoft was appreciated.

Kindly,

Liam Nguyen
Microsoft Recruitment"
0,"Subject: Interview Decision – IT Support Specialist at Adobe

Dear Jordan Brown,

We appreciate your application for the IT Support Specialist position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Adobe.

Sincerely,

Sophie Patel
Adobe Recruiting Office"
0,"Subject: Interview Decision – IT Support Specialist at Amazon

Dear Alex Smith,

We appreciate your application for the IT Support Specialist position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Amazon.

Kindly,

David Chen
Amazon Recruiting Office"
1,"Subject: Interview Success – Software Engineer at Microsoft

Dear Jordan Brown,

You’re in! The role of Software Engineer at Microsoft is yours.

Next steps will include your offer package and our onboarding guide.

Kindly,

Amanda Lee
Microsoft Onboarding Desk"
0,"Subject: Interview Decision – Software Engineering at Oracle

Hello Sydney Lee,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for Software Engineering at Oracle was appreciated.
Sincerely,

Amanda Lee
Oracle Recruitment"
0,"Subject: Interview Decision – Data Analyst at Amazon

Hi Taylor Smith,

Following the final stage of interviews, we regret to inform you that you were not selected for the Data Analyst role.
We hope you’ll consider applying to future openings.

Best regards,

David Chen
Amazon Hiring Team"
0,"Subject: Interview Decision – IT Support Specialist at Atlassian

Hello Taylor Smith,

Unfortunately, we’ve chosen to move forward with other applicants at this time. Your interview for IT Support Specialist at Atlassian was appreciated.

Kindly,

David Chen
Atlassian Recruitment"
0,"Subject: Interview Decision – UI/UX Designer at Google

Hi Jordan Walker,

We enjoyed speaking with you but will not be offering you the position of UI/UX Designer at this time.
We appreciate your time and wish you well in your career journey.

Best regards,

Emily Thompson
Google People Operations"
1,"Subject: Interview Success – DevOps Engineer at Meta

Hi Morgan Smith,

After a detailed evaluation process, you’ve emerged as the final candidate for the DevOps Engineer role at Meta.
We’re thrilled to extend you a job offer. Additional steps and your contract will follow shortly.

Warm regards,

Emily Thompson
Meta Hiring Team"
1,"Subject: Interview Success – UI/UX Designer at Google

Dear Alex Lee,

You’re in! The role of UI/UX Designer at Google is yours.

Next steps will include your offer package and our onboarding guide.

Best regards,

Emily Thompson
Google Onboarding Desk"
0,"Subject: Application Status – AI Researcher at Atlassian

Dear Alex Smith,

Thank you for taking the time to interview for the AI Researcher role at Atlassian.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Warm regards,

Daniel Garcia
Atlassian Recruitment Team"
1,"Subject: Interview Success – Software Engineer at Amazon

Hi Casey Walker,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of Software Engineer.

Expect formal documents from HR soon.

Sincerely,

Liam Nguyen
Recruitment – Amazon"
1,"Subject: Interview Success – Product Manager at Google

Morgan Johnson,

We’d like to formally offer you the Product Manager position at Google.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Cheers,

Amanda Lee
Google Team"
1,"Subject: Interview Success – Data Analyst at Atlassian

Dear Casey Lee,

Great news! Good news!

You're joining us as our next Data Analyst at Atlassian.
We loved your enthusiasm and professionalism throughout the process.

Expect onboarding details from HR within the week.

Warm regards,

David Chen
Recruitment Office – Atlassian"
0,"Subject: Application Status – Software Engineer at Oracle

Hi Sydney Lee,

Unfortunately, you were not selected for the Software Engineer position.
We appreciate the opportunity to learn about your experience and encourage you to explore future openings.

Sincerely,

Daniel Garcia
HR – Oracle"
1,"Subject: Interview Success – Product Manager at Atlassian

Dear Taylor Walker,

You’re in! The role of Product Manager at Atlassian is yours.

Next steps will include your offer package and our onboarding guide.

Warm regards,

Liam Nguyen
Atlassian Onboarding Desk"
0,"Subject: Regarding Your Interview – DevOps Engineer Role

Dear Taylor Brown,

Thank you for taking the time to interview for the DevOps Engineer role at Atlassian.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Warm regards,

David Chen
Atlassian Recruitment Team"
0,"Subject: Interview Outcome – Meta

Dear Sydney Lee,

Thank you for taking the time to interview for the Data Analyst role at Meta.
After careful consideration, we regret to inform you that we have decided not to proceed with your application.

Kind regards,

Sophie Patel
Meta Recruitment Team"
0,"Subject: Final Decision – AI Researcher at Oracle

Dear Jordan Johnson,

Although your background is strong, we’ve chosen to move forward with other candidates for the AI Researcher role.
Please stay connected with us for future opportunities.

Warm regards,

Amanda Lee
Oracle Talent Acquisition"
0,"Subject: Interview Decision – Software Engineer at Oracle

Hi Morgan Walker,

Following the final stage of interviews, we regret to inform you that you were not selected for the Software Engineer role.
We hope you’ll consider applying to future openings.

Kindly,

Amanda Lee
Oracle Hiring Team"
1,"Subject: Interview Success – Software Engineer at Amazon

Sydney Walker,

We’d like to formally offer you the Software Engineer position at Amazon.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Sincerely,

Sophie Patel
Amazon Team"
0,"Subject: Interview Decision – UI/UX Designer at Google

Dear Taylor Johnson,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Cheers,

Sophie Patel
Careers Team – Google"
1,"Subject: Interview Success – Data Analyst at Oracle

Alex Walker,

We’d like to formally offer you the Data Analyst position at Oracle.

You passed the process, and we’re ready to bring you on board. Our hiring managers had nothing but positive feedback!

Best regards,

Sophie Patel
Oracle Team"
1,"Subject: Interview Success – UI/UX Designer at Amazon

Hi Sydney Walker,

Your application stood out among many. We're happy to inform you that you’ve passed the interview stages and have been selected for the role of UI/UX Designer.

Expect formal documents from HR soon.

Sincerely,

Emily Thompson
Recruitment – Amazon"
1,"Subject: Interview Success – AI Researcher at Google

Hi Sydney Smith,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a AI Researcher at Google.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Kindly,

David Chen
People & Culture – Google"
0,"Subject: Interview Decision – AI Researcher at Adobe

Dear Alex Brown,

After completing our review, we regret to inform you that we won’t be proceeding with your candidacy.
Thank you for the effort you put into the process.

Sincerely,

Liam Nguyen
Careers Team – Adobe"
1,"Subject: Interview Success – Product Manager at Microsoft

Hi Casey Smith,

You’ve passed every interview round and impressed each of our panel members. We’d be honored to welcome you as a Product Manager at Microsoft.

Let’s get started! You’ll be receiving your onboarding steps within the next 48 hours.

Warm regards,

Amanda Lee
People & Culture – Microsoft"
0,"Subject: Interview Decision – Product Manager at Meta

Hi Morgan Brown,

Following the final stage of interviews, we regret to inform you that you were not selected for the Product Manager role.
We hope you’ll consider applying to future openings.

Best regards,

Sophie Patel
Meta Hiring Team"
0,"Subject: Interview Decision – Software Engineer at Amazon

Dear Morgan Johnson,

We appreciate your application for the Software Engineer position. After careful review, we've decided to proceed with another candidate.

Thanks again for your interest in Amazon.

Sincerely,

David Chen
Amazon Recruiting Office"
